playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471817,2022,Ryan Reaves,MIN,R,other,73,321.0,4.0,5.15,0.43,0.62,0.17,0.5,0.22,0.52,91.0,0.53,0.43,0.02,0.02,0.02,0.26,0.25,0.43,0.43,0.43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.43,0.43,0.43,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2273.0,0.0,0.0,0.0,1.0,0.99,0.96,0.94,0.96,0.94,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.96,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.97,0.97,0.95,5.34,1.28,0.85,1.28,0.85,4.0,3.0,3.0,10.0,1.0,2.0,1.0,5.0,0.0,2.0,0.18,0.0,1.1,0.0,0.0,1.0,10.0,7.0,7.0,0.11,1.1,1.1,0.29,0.29,0.26,7.92,4.87,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2022,Ilya Lyubushkin,BUF,D,other,68,960.0,21.0,7.27,0.63,0.49,0.26,0.46,0.24,0.44,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0,11.0,0.0,3.0,5.0,13.0,0.0,0.0,3042.0,0.0,0.0,0.0,3.0,6.01,3.44,3.35,3.44,3.35,6.0,3.0,3.0,12.0,4.0,1.0,0.0,2.0,1.0,6.0,0.06,0.15,3.23,0.0,1.0,3.0,12.0,9.0,9.0,0.08,0.27,0.27,3.25,3.25,3.17,20.06,2.01,1.9,2.01,1.9,21.0,8.0,6.0,35.0,5.0,1.0,0.0,18.0,11.0,0.0,0.8,1.2,0.0,2.0,3.0,0.0,35.0,29.0,29.0,0.54,0.02,0.02,2.52,2.52,2.39,10.31,10.64,71.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
8475625,2022,Matt Irwin,WSH,D,other,61,141.0,3.0,3.85,0.84,0.62,0.25,0.5,0.33,0.52,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.55,0.55,0.55,1.42,0.1,0.1,0.1,0.1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.14,0.14,0.14,6.45,4.04,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8480860,2022,Kevin Bahl,NJD,D,other,42,176.0,3.0,3.45,0.0,0.56,0.0,0.57,0.0,0.59,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.07,0.07,0.07,0.07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.09,0.09,0.09,5.57,4.36,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8477952,2022,Robby Fabbri,DET,C,other,28,1176.0,16.0,1.16,0.41,0.58,0.53,0.61,0.52,0.59,98.0,2.8,0.88,0.16,0.4,0.09,1.66,0.82,0.88,0.88,0.88,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.15,0.0,0.73,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.04,0.07,0.0,0.92,0.92,0.92,16.0,8.0,1.0,1.0,6.0,2.0,2.0,5.0,7.0,0.0,0.0,2218.0,0.0,0.0,0.0,3.0,11.8,2.53,2.33,2.53,2.33,10.0,7.0,8.0,25.0,2.0,1.0,0.0,11.0,3.0,3.0,0.56,0.32,1.65,1.0,1.0,0.0,25.0,17.0,17.0,0.25,0.07,0.07,2.72,2.72,2.51,10.92,3.71,3.69,3.71,3.69,6.0,10.0,6.0,22.0,2.0,1.0,0.0,8.0,3.0,5.0,0.32,0.36,3.02,0.0,0.0,2.0,22.0,16.0,16.0,0.18,0.04,0.04,3.85,3.85,3.84,6.82,4.89,62.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2022,Michael Bunting,TOR,L,other,82,1795.0,20.0,30.55,0.55,0.56,0.6,0.41,0.57,0.42,215.0,6.7,2.84,0.41,0.85,0.23,3.98,1.69,2.69,2.84,2.69,1.0,0.0,7.0,3.0,1.0,11.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.24,0.0,2.6,0.0,0.0,3.0,11.0,10.0,10.0,0.0,0.13,0.0,1.17,1.81,1.81,1.75,20.0,6.0,0.0,3.0,11.0,6.0,3.0,5.0,6.0,0.0,0.0,4446.0,0.0,2.0,1.0,0.0,21.58,6.08,5.76,6.08,5.76,22.0,9.0,16.0,47.0,6.0,2.0,1.0,16.0,6.0,9.0,0.67,0.76,4.65,1.0,1.0,4.0,47.0,31.0,31.0,0.46,1.17,1.43,5.11,5.11,5.02,14.04,4.96,4.88,4.96,4.88,17.0,6.0,8.0,31.0,8.0,1.0,0.0,12.0,2.0,9.0,0.41,0.18,4.38,3.0,0.0,5.0,31.0,23.0,23.0,0.28,0.28,0.28,4.96,4.96,4.89,11.03,8.58,76.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2022,Alex Iafallo,LAK,L,other,59,1654.0,31.0,36.39,0.7,0.49,0.56,0.48,0.58,0.49,202.0,7.05,1.43,0.53,1.13,0.23,4.04,2.64,1.42,1.43,1.42,3.0,0.0,8.0,2.0,1.0,11.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.1,0.43,0.9,0.0,1.0,0.0,11.0,10.0,10.0,0.0,0.14,0.74,0.0,1.58,1.58,1.56,31.0,5.0,9.0,2.0,15.0,4.0,4.0,10.0,13.0,0.0,1.0,4727.0,0.0,2.0,1.0,1.0,21.94,8.82,8.0,8.82,8.0,22.0,9.0,9.0,40.0,8.0,1.0,0.0,11.0,7.0,13.0,0.42,0.82,7.58,0.0,1.0,7.0,40.0,31.0,31.0,0.4,0.74,0.74,8.49,8.49,8.09,14.98,3.73,3.68,3.73,3.68,14.0,8.0,10.0,32.0,2.0,1.0,0.0,11.0,5.0,6.0,0.52,0.61,2.6,1.0,0.0,1.0,32.0,22.0,22.0,0.35,0.28,0.28,3.8,3.8,3.75,11.81,12.2,113.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
8473604,2022,Jonathan Toews,CHI,C,other,53,2746.0,45.0,16.79,0.46,0.48,0.59,0.36,0.58,0.36,138.0,9.39,1.96,0.69,1.69,0.27,4.97,2.42,1.93,1.96,1.93,4.0,0.0,11.0,1.0,2.0,14.0,5.0,1.0,2.0,0.0,2.0,0.0,6.0,1.0,10.0,11.0,0.0,0.0,48.0,1.0,3.0,1.0,7.0,1.0,4.0,0.15,0.12,1.68,0.0,0.0,1.0,14.0,12.0,12.0,0.0,0.2,0.65,0.4,1.75,1.75,1.73,45.0,17.0,11.0,2.0,15.0,3.0,4.0,13.0,25.0,48.0,28.0,2247.0,0.0,0.0,0.0,2.0,47.52,10.38,9.09,10.38,9.09,47.0,19.0,19.0,85.0,11.0,5.0,2.0,40.0,12.0,14.0,1.08,1.47,7.83,1.0,4.0,6.0,85.0,66.0,66.0,1.08,2.54,2.54,8.92,8.92,8.29,33.5,11.99,11.2,11.99,11.2,30.0,17.0,13.0,60.0,11.0,3.0,0.0,21.0,7.0,19.0,0.79,0.74,10.46,0.0,0.0,11.0,60.0,47.0,47.0,0.76,0.98,0.98,11.77,11.77,11.39,6.41,6.9,33.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8473446,2022,Erik Johnson,COL,D,other,63,1570.0,33.0,3.92,0.4,0.56,0.32,0.58,0.38,0.54,106.0,4.35,0.28,0.24,1.19,0.14,2.1,2.06,0.28,0.28,0.28,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.06,0.21,0.0,0.34,0.34,0.33,33.0,1.0,13.0,3.0,16.0,2.0,2.0,8.0,21.0,0.0,0.0,3867.0,0.0,0.0,0.0,5.0,13.13,2.94,2.91,2.94,2.91,16.0,2.0,3.0,21.0,3.0,1.0,0.0,11.0,2.0,5.0,0.48,0.25,2.22,0.0,1.0,2.0,21.0,18.0,18.0,0.2,0.21,0.21,2.94,2.94,2.91,22.45,4.47,3.43,4.47,3.43,23.0,7.0,14.0,44.0,2.0,4.0,0.0,11.0,11.0,8.0,0.35,1.46,2.65,1.0,1.0,0.0,44.0,30.0,30.0,0.57,1.42,1.42,3.62,3.62,3.11,11.38,8.92,108.0,79.0,1.13,0.0,2.0,0.0,2.0,0.0
8478891,2022,Mason Appleton,WPG,C,other,41,1259.0,25.0,8.57,0.44,0.56,0.4,0.59,0.38,0.54,104.0,4.26,1.49,0.26,0.63,0.09,1.26,1.27,1.49,1.49,1.49,2.0,0.0,5.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.03,0.25,1.21,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.07,0.0,0.0,1.56,1.56,1.56,25.0,2.0,7.0,4.0,12.0,5.0,1.0,7.0,12.0,0.0,1.0,2458.0,0.0,0.0,0.0,0.0,10.9,2.81,2.81,2.81,2.81,12.0,3.0,4.0,19.0,4.0,0.0,0.0,6.0,5.0,4.0,0.15,0.55,2.1,1.0,2.0,1.0,19.0,15.0,15.0,0.18,0.0,0.0,2.99,2.99,2.99,16.65,3.53,3.45,3.53,3.45,14.0,11.0,4.0,29.0,4.0,2.0,1.0,12.0,7.0,6.0,0.41,0.87,2.25,1.0,1.0,2.0,29.0,25.0,25.0,0.31,0.77,0.77,3.07,3.07,3.04,7.93,6.12,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
