playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471817,2022,Ryan Reaves,MIN,R,4on5,73,24.0,2.0,0.1,0.0,0.08,0.0,0.13,0.0,0.16,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,0.15,1.78,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2022,Ilya Lyubushkin,BUF,D,4on5,68,8020.0,192.0,10.3,0.13,0.18,0.13,0.18,0.13,0.2,127.0,0.67,0.01,0.02,0.1,0.02,0.23,0.62,0.01,0.01,0.01,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.02,0.02,0.02,192.0,1.0,96.0,16.0,79.0,9.0,34.0,24.0,125.0,0.0,0.0,7633.0,4.0,0.0,0.0,0.0,24.39,2.96,2.87,2.96,2.87,29.0,2.0,5.0,36.0,3.0,3.0,1.0,17.0,11.0,3.0,0.51,1.57,0.88,0.0,2.0,1.0,36.0,31.0,31.0,0.28,0.82,0.82,2.42,2.42,2.41,149.88,20.34,19.44,20.34,19.44,147.0,57.0,36.0,240.0,28.0,17.0,4.0,139.0,36.0,29.0,3.07,4.25,13.01,2.0,5.0,21.0,240.0,204.0,204.0,3.61,2.98,2.98,20.97,20.97,20.11,3.28,15.37,47.0,215.0,0.91,0.0,11.0,1.0,9.0,0.0
8475625,2022,Matt Irwin,WSH,D,4on5,61,3312.0,77.0,6.77,0.15,0.07,0.09,0.12,0.1,0.13,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,17.0,2.0,57.0,9.0,21.0,7.0,40.0,0.0,0.0,9771.0,0.0,0.0,0.0,0.0,5.13,0.69,0.69,0.69,0.69,6.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,3.0,1.0,0.11,0.36,0.21,0.0,0.0,0.0,9.0,7.0,7.0,0.06,0.0,0.0,0.75,0.75,0.75,42.12,3.84,3.76,3.84,3.76,46.0,14.0,28.0,88.0,2.0,1.0,0.0,42.0,16.0,2.0,0.91,1.84,1.09,1.0,0.0,1.0,88.0,60.0,60.0,0.88,0.13,0.13,4.59,4.59,4.5,1.62,20.45,45.0,316.0,0.03,0.0,1.0,0.0,1.0,0.0
8480860,2022,Kevin Bahl,NJD,D,4on5,42,2111.0,56.0,11.17,0.19,0.21,0.16,0.19,0.17,0.24,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,1.0,46.0,6.0,9.0,5.0,36.0,0.0,0.0,6136.0,2.0,0.0,0.0,0.0,3.8,0.35,0.35,0.35,0.35,4.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,0.05,0.29,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.04,0.0,0.0,0.39,0.39,0.39,18.27,1.51,1.43,1.51,1.43,18.0,7.0,13.0,38.0,2.0,2.0,1.0,20.0,2.0,3.0,0.54,0.26,0.71,0.0,1.0,1.0,38.0,25.0,25.0,0.41,0.45,0.45,1.47,1.47,1.45,2.73,10.05,37.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
8477952,2022,Robby Fabbri,DET,C,4on5,28,36.0,3.0,0.24,0.0,0.06,0.0,0.14,0.0,0.18,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.2,0.2,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.25,0.25,0.25,0.05,0.8,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8478047,2022,Michael Bunting,TOR,L,4on5,82,5.0,1.0,-0.03,0.0,0.26,0.0,0.13,0.0,0.14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.53,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2022,Alex Iafallo,LAK,L,4on5,59,6375.0,166.0,38.56,0.05,0.15,0.07,0.12,0.09,0.16,174.0,3.34,0.29,0.23,0.52,0.13,1.33,2.52,0.29,0.29,0.29,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.09,0.2,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.05,0.0,0.0,0.34,0.34,0.34,166.0,1.0,75.0,17.0,73.0,1.0,23.0,32.0,110.0,1.0,0.0,11981.0,4.0,2.0,1.0,0.0,8.29,0.55,0.55,0.55,0.55,11.0,1.0,2.0,14.0,2.0,0.0,0.0,10.0,2.0,0.0,0.15,0.39,0.0,1.0,1.0,0.0,14.0,12.0,12.0,0.1,0.0,0.0,0.65,0.65,0.65,89.59,9.94,9.63,9.94,9.63,87.0,39.0,60.0,186.0,18.0,10.0,3.0,95.0,19.0,12.0,2.14,2.0,5.8,5.0,4.0,9.0,186.0,126.0,126.0,2.02,2.31,2.02,9.93,9.93,9.69,3.42,19.55,45.0,326.0,0.11,0.0,2.0,0.0,2.0,0.0
8473604,2022,Jonathan Toews,CHI,C,4on5,53,3370.0,115.0,19.63,0.07,0.15,0.09,0.15,0.1,0.18,208.0,0.72,0.01,0.02,0.08,0.02,0.29,0.59,0.01,0.01,0.01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.0,1.0,3.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.01,0.0,0.0,0.01,0.01,0.01,115.0,1.0,54.0,6.0,54.0,5.0,9.0,15.0,86.0,48.0,41.0,10627.0,0.0,0.0,0.0,0.0,7.1,0.58,0.51,0.58,0.51,8.0,1.0,2.0,11.0,0.0,0.0,0.0,7.0,1.0,1.0,0.2,0.16,0.21,0.0,0.0,0.0,11.0,9.0,9.0,0.08,0.0,0.0,0.67,0.67,0.59,56.33,7.35,6.89,7.35,6.89,60.0,18.0,27.0,105.0,10.0,8.0,1.0,56.0,12.0,10.0,1.29,1.24,4.81,2.0,4.0,4.0,105.0,78.0,78.0,1.29,2.15,2.15,6.49,6.49,6.19,3.39,19.44,47.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0
8473446,2022,Erik Johnson,COL,D,4on5,63,7381.0,163.0,14.03,0.07,0.07,0.1,0.1,0.11,0.12,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,69.0,9.0,85.0,4.0,24.0,31.0,104.0,0.0,0.0,10116.0,2.0,0.0,0.0,0.0,15.4,1.44,1.43,1.44,1.43,18.0,2.0,1.0,21.0,2.0,0.0,0.0,14.0,4.0,2.0,0.45,0.51,0.47,0.0,1.0,1.0,21.0,20.0,20.0,0.17,0.0,0.0,1.6,1.6,1.6,113.15,19.72,17.64,19.72,17.64,119.0,35.0,38.0,192.0,20.0,21.0,6.0,88.0,41.0,25.0,2.54,5.07,12.11,2.0,6.0,12.0,192.0,154.0,154.0,2.7,6.15,6.15,16.27,16.27,15.5,1.57,21.09,32.0,274.0,0.21,0.0,5.0,0.0,4.0,0.0
8478891,2022,Mason Appleton,WPG,C,4on5,41,5151.0,127.0,18.04,0.15,0.2,0.11,0.12,0.14,0.15,81.0,4.05,0.62,0.31,0.52,0.12,1.06,2.37,0.57,0.62,0.57,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.07,0.25,0.3,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.07,0.0,0.0,0.69,0.69,0.64,127.0,1.0,61.0,9.0,56.0,7.0,19.0,14.0,87.0,1.0,0.0,6052.0,0.0,0.0,0.0,0.0,14.42,1.42,1.36,1.42,1.36,17.0,2.0,1.0,20.0,1.0,0.0,0.0,12.0,5.0,2.0,0.29,0.57,0.56,0.0,1.0,0.0,20.0,19.0,19.0,0.18,0.0,0.0,1.6,1.6,1.53,86.83,8.15,7.49,8.15,7.49,81.0,40.0,34.0,155.0,7.0,13.0,1.0,85.0,26.0,10.0,2.04,3.07,3.04,4.0,0.0,3.0,155.0,121.0,121.0,2.23,1.4,1.4,8.98,8.98,8.54,2.28,9.21,22.0,157.0,0.07,0.0,2.0,0.0,2.0,0.0
