playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471817,2022,Ryan Reaves,MIN,R,5on5,73,40382.0,877.0,8.58,0.46,0.52,0.45,0.51,0.46,0.53,731.0,48.95,6.27,3.77,11.18,1.7,26.3,18.77,6.12,6.34,6.19,5.0,5.0,48.0,20.0,10.0,78.0,15.0,5.0,5.0,1.0,7.0,1.0,23.0,27.0,43.0,63.0,10.0,38.0,4.0,196.0,15.0,16.0,33.0,29.0,6.0,1.16,3.58,1.54,0.0,4.0,1.0,79.3,68.0,68.7,10.0,0.79,1.15,1.9,5.17,5.24,5.15,877.0,70.0,90.0,139.0,578.0,138.0,137.0,95.0,507.0,4.0,11.0,175417.0,38.0,42.0,12.0,23.0,295.12,22.69,22.08,23.25,22.62,284.0,126.0,140.0,550.0,21.0,31.0,4.0,315.0,73.0,22.0,8.2,8.97,5.52,9.0,9.0,3.0,560.26,410.0,417.19,3.79,5.42,5.42,21.06,21.5,21.24,349.32,27.09,25.83,26.97,25.69,347.0,135.0,185.0,667.0,25.0,26.0,4.0,371.0,96.0,15.0,10.76,11.61,4.72,12.0,9.0,4.0,662.73,482.0,480.13,4.55,5.1,5.1,26.54,26.4,25.93,127.62,119.87,2796.0,2639.0,0.75,1.68,14.0,21.0,9.0,17.0
8480950,2022,Ilya Lyubushkin,BUF,D,5on5,68,52172.0,1252.0,11.77,0.46,0.49,0.48,0.52,0.47,0.51,340.0,35.67,1.18,1.77,10.04,1.14,20.06,15.81,1.15,1.16,1.13,4.0,6.0,39.0,11.0,26.0,76.0,11.0,1.0,0.0,0.0,8.0,1.0,17.0,23.0,38.0,49.0,17.0,34.0,0.0,83.0,21.0,18.0,49.0,1.0,0.0,1.07,0.11,0.0,1.0,0.0,0.0,74.52,50.0,49.2,13.0,0.35,0.0,0.02,1.51,1.48,1.45,1252.0,102.0,155.0,204.0,791.0,205.0,155.0,145.0,747.0,0.0,0.0,152004.0,34.0,16.0,8.0,82.0,407.6,36.63,34.91,36.31,34.63,399.0,156.0,201.0,756.0,31.0,46.0,4.0,415.0,105.0,35.0,13.56,13.28,9.79,12.0,13.0,6.0,753.86,555.0,551.6,5.49,9.3,9.5,32.62,32.51,32.08,457.06,43.39,41.62,43.5,41.74,461.0,161.0,196.0,818.0,38.0,55.0,9.0,433.0,145.0,44.0,12.96,17.94,12.5,13.0,15.0,10.0,819.67,622.0,623.75,6.38,12.01,11.72,38.05,38.24,37.44,118.88,123.81,2425.0,2233.0,5.37,0.39,113.0,12.0,89.0,9.0
8475625,2022,Matt Irwin,WSH,D,5on5,61,44257.0,977.0,8.62,0.46,0.52,0.48,0.51,0.49,0.51,336.0,69.79,2.44,3.85,19.56,2.32,42.08,31.75,2.41,2.46,2.42,1.0,2.0,79.0,23.0,37.0,139.0,5.0,2.0,4.0,0.0,23.0,1.0,34.0,38.0,77.0,100.0,12.0,36.0,0.0,114.0,9.0,17.0,97.0,5.0,0.0,1.98,0.46,0.0,2.0,0.0,0.0,140.42,102.0,102.65,15.0,0.76,1.11,0.15,3.05,3.08,3.04,977.0,53.0,111.0,130.0,683.0,160.0,157.0,114.0,546.0,0.0,0.0,136984.0,36.0,30.0,9.0,65.0,345.32,25.94,25.33,26.11,25.49,342.0,134.0,167.0,643.0,22.0,27.0,1.0,367.0,89.0,20.0,10.0,10.52,5.42,13.0,6.0,3.0,646.3,476.0,478.13,4.4,5.26,5.26,25.08,25.25,25.01,356.58,30.15,29.27,30.29,29.4,346.0,154.0,197.0,697.0,31.0,28.0,5.0,388.0,85.0,27.0,12.05,10.65,7.45,11.0,12.0,8.0,700.6,500.0,503.64,4.77,5.49,5.49,29.43,29.57,29.09,111.43,102.0,2243.0,2181.0,3.42,0.07,86.0,5.0,65.0,2.0
8480860,2022,Kevin Bahl,NJD,D,5on5,42,32939.0,750.0,13.37,0.57,0.57,0.55,0.53,0.54,0.54,233.0,32.17,1.21,1.81,8.82,1.06,19.74,14.37,1.18,1.21,1.18,2.0,4.0,27.0,20.0,32.0,79.0,8.0,2.0,5.0,0.0,7.0,0.0,22.0,11.0,25.0,45.0,10.0,23.0,0.0,59.0,6.0,11.0,46.0,1.0,0.0,1.13,0.08,0.0,1.0,1.0,0.0,80.07,47.0,47.67,8.0,0.36,0.82,0.0,1.57,1.57,1.54,750.0,103.0,74.0,112.0,461.0,65.0,118.0,82.0,485.0,0.0,0.0,96270.0,23.0,9.0,3.0,35.0,297.5,30.07,28.38,30.15,28.45,279.0,128.0,161.0,568.0,24.0,36.0,4.0,269.0,110.0,28.0,8.53,14.01,7.54,9.0,12.0,3.0,573.66,407.0,409.47,4.26,7.75,7.75,26.58,26.67,25.88,254.89,22.69,21.79,22.85,21.95,243.0,107.0,119.0,469.0,20.0,30.0,4.0,252.0,76.0,22.0,7.15,9.42,6.12,5.0,11.0,4.0,467.74,350.0,351.33,3.32,6.57,6.57,19.44,19.53,19.29,83.31,62.55,1667.0,1468.0,5.52,0.11,78.0,4.0,66.0,3.0
8477952,2022,Robby Fabbri,DET,C,5on5,28,21272.0,419.0,6.81,0.41,0.49,0.38,0.48,0.37,0.49,155.0,25.38,3.64,1.74,5.4,0.79,12.73,9.7,3.46,3.64,3.45,1.0,2.0,19.0,15.0,8.0,42.0,5.0,2.0,4.0,1.0,1.0,0.0,14.0,13.0,17.0,32.0,5.0,10.0,8.0,47.0,5.0,10.0,18.0,11.0,5.0,0.65,1.34,1.66,0.0,1.0,1.0,42.15,34.0,34.38,3.0,0.37,0.94,1.85,2.16,2.18,2.13,419.0,43.0,52.0,84.0,240.0,54.0,65.0,51.0,249.0,8.0,8.0,61188.0,10.0,12.0,6.0,12.0,116.78,10.21,9.88,10.3,9.96,115.0,50.0,67.0,232.0,10.0,13.0,2.0,122.0,33.0,10.0,3.46,3.87,2.88,5.0,3.0,2.0,234.64,165.0,167.33,1.58,2.92,2.92,8.87,8.97,8.85,195.41,14.5,14.1,14.64,14.23,184.0,96.0,101.0,381.0,10.0,20.0,2.0,222.0,52.0,6.0,6.57,6.44,1.49,5.0,5.0,0.0,379.03,280.0,277.93,2.76,2.44,2.44,14.82,14.92,14.72,38.72,39.84,891.0,963.0,0.38,0.58,14.0,7.0,11.0,7.0
8478047,2022,Michael Bunting,TOR,L,5on5,82,67047.0,1404.0,57.1,0.56,0.53,0.52,0.51,0.53,0.52,389.0,157.06,21.07,12.14,34.47,5.07,78.02,55.22,20.0,21.14,20.08,16.0,6.0,139.0,67.0,38.0,244.0,36.0,14.0,27.0,4.0,35.0,1.0,53.0,76.0,125.0,192.0,36.0,75.0,1.0,83.0,47.0,37.0,108.0,70.0,28.0,4.11,8.86,8.1,4.0,6.0,4.0,248.41,206.0,208.1,14.0,2.58,6.74,6.05,17.59,17.71,17.28,1404.0,219.0,95.0,240.0,850.0,212.0,219.0,173.0,800.0,1.0,1.0,172886.0,75.0,77.0,38.0,18.0,661.49,66.56,63.63,67.39,64.46,634.0,266.0,284.0,1184.0,65.0,72.0,12.0,612.0,216.0,72.0,19.32,26.71,20.53,28.0,22.0,15.0,1204.75,900.0,912.79,9.76,15.77,15.69,60.64,61.46,60.06,586.09,52.4,50.57,51.9,50.1,566.0,242.0,297.0,1105.0,36.0,58.0,7.0,580.0,179.0,49.0,16.28,22.26,13.86,13.0,14.0,9.0,1085.41,808.0,797.39,8.32,11.17,11.24,49.48,49.17,48.32,131.39,115.44,2587.0,2502.0,2.28,1.38,43.0,39.0,38.0,30.0
8480113,2022,Alex Iafallo,LAK,L,5on5,59,44053.0,983.0,41.18,0.53,0.53,0.52,0.52,0.55,0.54,415.0,92.82,8.56,6.32,22.28,3.19,50.37,37.29,8.27,8.68,8.39,10.0,8.0,101.0,27.0,39.0,167.0,24.0,6.0,8.0,1.0,23.0,1.0,37.0,53.0,95.0,122.0,8.0,16.0,6.0,26.0,24.0,7.0,88.0,33.0,7.0,2.68,3.93,1.95,2.0,4.0,0.0,171.23,128.0,130.43,4.0,1.32,1.33,1.46,8.42,8.51,8.31,983.0,116.0,109.0,184.0,574.0,187.0,117.0,113.0,566.0,6.0,5.0,128014.0,16.0,14.0,7.0,22.0,398.5,32.64,31.31,33.04,31.69,396.0,157.0,171.0,724.0,32.0,38.0,6.0,418.0,105.0,30.0,12.38,12.26,8.0,8.0,17.0,7.0,736.21,553.0,561.84,5.43,6.64,6.43,31.63,32.05,31.37,335.25,29.52,28.14,29.36,27.99,318.0,141.0,198.0,657.0,23.0,30.0,2.0,332.0,100.0,27.0,9.55,12.65,7.32,13.0,7.0,3.0,650.51,459.0,455.28,4.72,6.15,6.44,27.79,27.74,27.16,95.35,85.85,2016.0,1853.0,1.47,0.95,32.0,21.0,26.0,14.0
8473604,2022,Jonathan Toews,CHI,C,5on5,53,41769.0,885.0,20.4,0.38,0.43,0.44,0.43,0.42,0.43,301.0,44.88,4.65,3.11,11.09,1.58,24.24,17.31,4.54,4.45,4.33,6.0,4.0,47.0,15.0,21.0,83.0,14.0,4.0,4.0,1.0,14.0,0.0,18.0,22.0,43.0,58.0,15.0,33.0,384.0,7.0,30.0,32.0,45.0,11.0,6.0,1.3,1.4,1.95,2.0,1.0,1.0,79.97,62.0,59.78,13.0,0.65,0.45,1.05,4.25,4.07,4.01,885.0,104.0,104.0,134.0,543.0,69.0,117.0,127.0,572.0,384.0,246.0,116983.0,33.0,25.0,11.0,17.0,278.61,23.39,22.87,22.92,22.41,273.0,115.0,164.0,552.0,20.0,21.0,3.0,292.0,70.0,26.0,7.61,8.5,7.28,8.0,7.0,5.0,532.17,388.0,376.79,3.89,4.08,4.08,23.2,22.74,22.44,392.24,38.38,36.76,39.46,37.82,382.0,154.0,170.0,706.0,42.0,35.0,10.0,366.0,129.0,41.0,10.91,15.94,11.53,13.0,17.0,12.0,735.56,536.0,555.72,5.69,8.2,8.04,36.02,36.98,36.26,68.49,89.75,1506.0,1978.0,0.46,1.19,14.0,22.0,13.0,17.0
8473446,2022,Erik Johnson,COL,D,5on5,63,56204.0,1305.0,14.75,0.49,0.55,0.48,0.54,0.48,0.53,267.0,83.27,3.36,4.66,22.02,2.76,50.22,37.0,3.32,3.33,3.29,4.0,3.0,92.0,28.0,55.0,175.0,7.0,0.0,8.0,0.0,31.0,2.0,34.0,45.0,92.0,120.0,5.0,10.0,0.0,104.0,13.0,16.0,114.0,6.0,0.0,2.52,0.84,0.0,0.0,0.0,0.0,176.98,120.0,120.67,6.0,0.93,1.81,0.21,4.07,4.06,4.02,1305.0,100.0,172.0,215.0,818.0,205.0,166.0,135.0,799.0,0.0,0.0,128715.0,10.0,0.0,0.0,78.0,452.67,38.5,37.38,39.37,38.23,486.0,146.0,244.0,876.0,36.0,36.0,5.0,488.0,105.0,39.0,14.32,13.03,11.15,15.0,14.0,7.0,892.39,632.0,642.17,6.18,8.52,8.52,36.16,36.92,36.23,497.11,40.71,39.13,40.11,38.59,517.0,176.0,237.0,930.0,32.0,52.0,5.0,541.0,116.0,36.0,16.6,14.35,9.77,18.0,11.0,3.0,916.31,693.0,683.99,6.99,10.03,10.03,37.68,37.23,36.52,98.04,81.56,2156.0,1812.0,4.2,0.24,75.0,4.0,63.0,3.0
8478891,2022,Mason Appleton,WPG,C,5on5,41,32671.0,704.0,19.11,0.55,0.52,0.51,0.53,0.52,0.52,205.0,57.79,5.27,3.95,12.89,1.99,32.88,25.02,4.99,5.31,5.03,4.0,5.0,61.0,21.0,16.0,98.0,12.0,3.0,5.0,2.0,7.0,1.0,38.0,28.0,58.0,79.0,4.0,8.0,1.0,41.0,9.0,9.0,55.0,24.0,3.0,1.67,2.88,0.72,0.0,1.0,2.0,98.34,82.0,81.84,7.0,0.82,1.07,0.89,5.19,5.22,5.0,704.0,87.0,73.0,134.0,410.0,136.0,80.0,98.0,390.0,1.0,5.0,85783.0,8.0,20.0,10.0,8.0,296.45,28.87,27.61,29.1,27.85,298.0,118.0,123.0,539.0,21.0,28.0,7.0,288.0,95.0,33.0,8.79,11.65,8.43,6.0,10.0,5.0,542.17,416.0,416.47,4.25,5.46,5.46,27.65,27.88,27.22,276.75,23.32,22.61,23.42,22.7,273.0,112.0,126.0,511.0,20.0,21.0,1.0,288.0,78.0,19.0,8.64,9.52,5.17,6.0,11.0,3.0,511.24,385.0,386.07,3.76,4.25,4.25,22.84,22.9,22.48,61.35,57.06,1371.0,1232.0,0.82,0.27,20.0,14.0,17.0,10.0
